theta_deg,z_mm,mu_deg,N_i_N,M_load_Nm,M_arm_Nm,M_simple_Nm,M_jac_Nm,valid
-9.4,-711.312302396565,41.6657503003331,78.578961774754,32.0209269232123,13.6301052980827,45.651032221295,34.0733610887602,1
-9.3,-711.920710676163,41.7572387707774,78.6908789017584,32.0665331524666,13.6340227832196,45.7005559356862,34.1163930494297,1
-9.2,-712.530281439654,41.8488164712791,78.8034264099807,32.1123962620671,13.6378987367587,45.7502949988258,34.1593509414388,1
-9.1,-713.141013713522,41.9404834591264,78.9166087158125,32.1585180516936,13.641733146893,45.8002511985866,34.2022343416672,1
-9,-713.752906512007,42.0322397910338,79.0304302764086,32.2049003376365,13.6455260019423,45.8504263395788,34.2450428263225,1
-8.9,-714.365958837088,42.1240855231401,79.1448955901577,32.2515449529893,13.649277290353,45.9008222433423,34.2877759709488,1
-8.8,-714.980169678452,42.2160207110074,79.2600091971589,32.2984537478423,13.6529870006979,45.9514407485402,34.3304333504368,1
-8.7,-715.595538013476,42.3080454096194,79.375775679705,32.3456285894798,13.6566551216767,46.0022837111564,34.3730145390326,1
-8.6,-716.212062807205,42.4001596733804,79.4921996627729,32.39307136258,13.6602816421155,46.0533530046955,34.4155191103475,1
-8.5,-716.829743012325,42.4923635561135,79.6092858145209,32.4407839694173,13.6638665509675,46.1046505203848,34.4579466373673,1
-8.4,-717.448577569145,42.5846571110595,79.7270388467926,32.488768330068,13.6674098373123,46.1561781673802,34.500296692462,1
-8.3,-718.06856540557,42.6770403908756,79.8454635156279,32.5370263826184,13.6709114903564,46.2079378729748,34.5425688473955,1
-8.2,-718.689705437088,42.7695134476337,79.9645646217821,32.5855600833762,13.6743714994333,46.2599315828095,34.584762673335,1
-8.1,-719.311996566738,42.8620763328196,80.084347011251,32.6343714070848,13.6777898540031,46.3121612610879,34.626877740861,1
-8,-719.935437685098,42.9547290973314,80.2048155758048,32.6834623471405,13.681166543653,46.3646288907934,34.6689136199768,1
-7.9,-720.560027670258,43.047471791478,80.3259752535286,32.7328349158129,13.6845015580969,46.4173364739098,34.7108698801187,1
-7.8,-721.185765387804,43.1403044649783,80.447831029371,32.7824911444687,13.6877948871758,46.4702860316445,34.7527460901656,1
-7.7,-721.812649690794,43.2332271669597,80.5703879357009,32.8324330837981,13.6910465208577,46.5234796046558,34.7945418184489,1
-7.6,-722.44067941974,43.3262399459567,80.6936510528717,32.8826628040452,13.6942564492376,46.5769192532828,34.8362566327627,1
-7.5,-723.06985340259,43.4193428499098,80.8176255097938,32.933182395241,13.6974246625374,46.6306070577783,34.8778901003738,1
-7.4,-723.700170454705,43.5125359261644,80.9423164845156,32.9839939674401,13.7005511511061,46.6845451185462,34.9194417880317,1
-7.3,-724.331629378842,43.6058192214694,81.0677292048126,33.0350996509611,13.7036359054201,46.7387355563812,34.9609112619787,1
-7.2,-724.964228965137,43.6991927819761,81.1938689487852,33.08650159663,13.7066789160826,46.7931805127125,35.0022980879602,1
-7.1,-725.597967991083,43.7926566532369,81.3207410454653,33.1382019760271,13.709680173824,46.8478821498511,35.0436018312348,1
-7,-726.232845221514,43.8862108802044,81.448350875431,33.1902029817381,13.712639669502,46.9028426512401,35.0848220565848,1
-6.9,-726.868859408588,43.97985550723,81.5767038714317,33.2425068276084,13.7155573941014,46.9580642217098,35.1259583283263,1
-6.8,-727.506009291767,44.0735905780625,81.7058055190205,33.2951157490009,13.7184333387344,47.0135490877353,35.1670102103198,1
-6.7,-728.144293597803,44.1674161358479,81.8356613571978,33.3480320030581,13.7212674946404,47.0692994976985,35.2079772659803,1
-6.6,-728.783711040716,44.2613322231271,81.9662769790627,33.401257868968,13.7240598531859,47.125317722154,35.2488590582882,1
-6.5,-729.424260321786,44.3553388818359,82.0976580324749,33.4547956482335,13.7268104058651,47.1816060540986,35.2896551497993,1
-6.4,-730.065940129527,44.449436153303,82.2298102207264,33.508647664946,13.7295191442992,47.2381668092452,35.3303651026559,1
-6.3,-730.708749139678,44.5436240782496,82.3627393032227,33.5628162660633,13.7321860602369,47.2950023263002,35.3709884785971,1
-6.2,-731.352686015184,44.6379026967881,82.4964510961744,33.6173038216911,13.7348111455544,47.3521149672455,35.4115248389693,1
-6.1,-731.997749406182,44.7322720484208,82.6309514732991,33.6721127253694,13.7373943922552,47.4095071176246,35.4519737447373,1
-6,-732.643937949987,44.8267321720394,82.7662463665334,33.7272453943624,13.7399357924703,47.4671811868327,35.4923347564947,1
-5.9,-733.291250271074,44.9212831059236,82.9023417667565,33.7827042699533,13.7424353384581,47.5251396084114,35.5326074344749,1
-5.8,-733.939684981066,45.0159248877402,83.0392437245232,33.8384918177432,13.7448930226046,47.5833848403478,35.5727913385615,1
-5.7,-734.589240678722,45.1106575545424,83.1769583508092,33.8946105279547,13.7473088374233,47.641919365378,35.6128860282998,1
-5.6,-735.239915949919,45.2054811427683,83.3154918177671,33.9510629157401,13.7496827755551,47.7007456912952,35.6528910629073,1
-5.5,-735.89170936764,45.3003956882403,83.4548503594938,34.0078515214937,13.7520148297686,47.7598663512623,35.6928060012844,1
-5.4,-736.544619491964,45.3954012261642,83.5950402728094,34.0649789111698,13.75430499296,47.8192839041298,35.7326304020261,1
-5.3,-737.19864487005,45.4904977911282,83.7360679180483,34.1224476766047,13.7565532581531,47.8790009347578,35.7723638234321,1
-5.2,-737.853784036123,45.585685417102,83.8779397198623,34.1802604358439,13.7587596184993,47.9390200543431,35.8120058235186,1
-5.1,-738.510035511468,45.6809641374358,84.0206621680354,34.2384198334744,13.7609240672775,47.9993439007519,35.8515559600292,1
-5,-739.167397804414,45.7763339848596,84.1642418183115,34.2969285409619,13.7630465978945,48.0599751388565,35.8910137904457,1
-4.9,-739.82586941032,45.8717949914823,84.3086852932352,34.3557892569933,13.7651272038848,48.1209164608781,35.9303788719996,1
-4.8,-740.485448811571,45.967347188791,84.4539992830046,34.4150047078244,13.7671658789103,48.1821705867347,35.9696507616832,1
-4.7,-741.146134477563,46.0629906076497,84.6001905463379,34.4745776476327,13.7691626167611,48.2437402643938,36.0088290162607,1
-4.6,-741.807924864691,46.1587252782991,84.747265911353,34.5345108588763,13.7711174113546,48.3056282702309,36.0479131922797,1
-4.5,-742.470818416341,46.2545512303554,84.8952322764613,34.594807152658,13.7730302567362,48.3678374093942,36.0869028460823,1
-4.4,-743.134813562884,46.3504684928096,85.0440966112749,34.6554693690945,13.7749011470791,48.4303705161736,36.1257975338166,1
-4.3,-743.799908721658,46.4464770940268,85.1938659575276,34.7165003776925,13.7767300766842,48.4932304543766,36.1645968114477,1
-4.2,-744.466102296966,46.5425770617457,85.3445474300113,34.7779030777296,13.7785170399802,48.5564201177098,36.2033002347696,1
-4.1,-745.133392680066,46.6387684230773,85.4961482175262,34.8396803986419,13.7802620315238,48.6199424301657,36.2419073594164,1
-4,-745.80177824916,46.7350512045046,85.6486755838464,34.9018353004174,13.7819650459994,48.6838003464168,36.2804177408734,1
-3.9,-746.471257369388,46.8314254318819,85.8021368686998,34.9643707739952,13.7836260782193,48.7479968522145,36.3188309344892,1
-3.8,-747.14182839282,46.927891130434,85.9565394887652,35.0272898416718,13.7852451231238,48.8125349647957,36.3571464954867,1
-3.7,-747.813489658449,47.0244483247554,86.1118909386832,35.0905955575134,13.786822175781,48.8774177332944,36.3953639789751,1
-3.6,-748.486239492183,47.12109703881,86.2681987920844,35.1542910077744,13.7883572313868,48.9426482391612,36.433482939961,1
-3.5,-749.160076206839,47.2178372959303,86.4254707026337,35.2183793113232,13.7898502852653,49.0082295965885,36.4715029333601,1
-3.4,-749.834998102137,47.3146691188166,86.583714405091,35.2828636200746,13.7913013328683,49.0741649529428,36.5094235140092,1
-3.3,-750.511003464691,47.4115925295368,86.7429377163886,35.3477471194283,13.7927103697756,49.140457489204,36.5472442366774,1
-3.2,-751.18809056801,47.5086075495255,86.9031485367271,35.4130330287163,13.7940773916952,49.2071104204116,36.5849646560778,1
-3.1,-751.866257672486,47.6057141995834,87.0643548506874,35.4787246016551,13.7954023944629,49.274126996118,36.6225843268795,1
-3,-752.545503025391,47.702912499877,87.2265647283615,35.5448251268073,13.7966853740424,49.3415105008497,36.6601028037191,1
-2.9,-753.225824860875,47.8002024699381,87.3897863265011,35.6113379280492,13.7979263265255,49.4092642545747,36.6975196412124,1
-2.8,-753.90722139996,47.8975841286628,87.5540278896856,35.6782663650469,13.7991252481322,49.477391613179,36.7348343939661,1
-2.7,-754.589690850532,47.9950574943115,87.7192977515081,35.7456138337396,13.8002821352102,49.5458959689497,36.7720466165899,1
-2.6,-755.273231407347,48.0926225845084,87.8856043357811,35.8133837668308,13.8013969842355,49.6147807510663,36.8091558637079,1
-2.5,-755.957841252019,48.1902794162405,88.0529561577622,35.8815796342881,13.8024697918122,49.6840494261003,36.8461616899707,1
-2.4,-756.643518553019,48.288028005858,88.2213618253995,35.9502049438503,13.8035005546721,49.7537054985224,36.8830636500671,1
-2.3,-757.330261465677,48.385868369073,88.3908300405974,36.0192632415434,13.8044892696755,49.823752511219,36.919861298736,1
-2.2,-758.018068132174,48.4838005209598,88.5613696005036,36.0887581122052,13.8054359338106,49.8941940460158,36.9565541907782,1
-2.1,-758.706936681545,48.5818244759538,88.732989398817,36.1586931800179,13.8063405441936,49.9650337242115,36.9931418810686,1
-2,-759.396865229675,48.679940247852,88.9056984271175,36.2290721090504,13.8072030980689,50.0362752071193,37.0296239245674,1
-1.9,-760.087851879296,48.7781478498117,89.0795057762176,36.2998986038087,13.8080235928091,50.1079221966178,37.0659998763329,1
-1.8,-760.779894719992,48.8764472943508,89.254420637537,36.3711764097963,13.8088020259148,50.1799784357111,37.1022692915327,1
-1.7,-761.472991828193,48.9748385933473,89.4304523044991,36.4429093140834,13.8095383950147,50.2524477090981,37.138431725456,1
-1.6,-762.167141267178,49.0733217580387,89.6076101739526,36.5151011458857,13.8102326978657,50.3253338437514,37.1744867335258,1
-1.5,-762.862341087075,49.1718967990222,89.7859037476152,36.5877557771532,13.8108849323529,50.3986407095061,37.2104338713102,1
-1.4,-763.55858932486,49.2705637262541,89.9653426335423,36.6608771231685,13.8114950964895,50.472372219658,37.2462726945349,1
-1.3,-764.255884004362,49.3693225490495,90.1459365476212,36.7344691431556,13.8120631884168,50.5465323315724,37.2820027590951,1
-1.2,-764.954223136257,49.4681732760823,90.3276953150891,36.8085358408988,13.8125892064042,50.621125047303,37.3176236210674,1
-1.1,-765.65360471808,49.5671159153846,90.5106288720786,36.883081265372,13.8130731488495,50.6961544142215,37.3531348367219,1
-1,-766.354026734218,49.6661504743469,90.6947472671875,36.9581095113789,13.8135150142784,50.7716245256573,37.3885359625342,1
-0.899999999999999,-767.055487155917,49.7652769597177,90.8800606630777,37.0336247202042,13.813914801345,50.8475395215491,37.4238265551975,1
-0.799999999999997,-767.757983941284,49.8644953776032,91.0665793380993,37.1096310802755,13.8142725088314,50.9239035891069,37.4590061716343,1
-0.700000000000003,-768.46151503529,49.9638057334674,91.2543136879441,37.1861328278372,13.814588135648,51.0007209634853,37.4940743690091,1
-0.600000000000001,-769.166078369774,50.0632080321318,91.4432742273268,37.2631342476357,13.8148616808334,51.0779959284691,37.5290307047397,1
-0.5,-769.871671863447,50.1627022777752,91.6334715916955,37.3406396736159,13.8150931435543,51.1557328171702,37.5638747365098,1
-0.399999999999999,-770.578293421894,50.2622884739339,91.8249165389718,37.418653489631,13.8152825231056,51.2339360127366,37.5986060222808,1
-0.299999999999997,-771.285940937582,50.361966623501,92.0176199513211,37.4971801301633,13.8154298189104,51.3126099490737,37.633224120304,1
-0.200000000000003,-771.994612289865,50.4617367287272,92.2115928369536,37.5762240810586,13.81553503052,51.3917591115786,37.6677285891325,1
-0.100000000000001,-772.704305344983,50.5615987912199,92.406846331957,37.6557898802725,13.815598157614,51.4713880378865,37.7021189876335,1
0,-773.415017956078,50.6615528119436,92.6033917021612,37.7358821186307,13.8156192,51.5515013186307,37.736394875,1
0.100000000000001,-774.12674796319,50.7615987912199,92.8012403450356,37.816505440602,13.815598157614,51.632103598216,37.7705558107633,1
0.200000000000003,-774.839493193272,50.8617367287272,93.0004037916199,37.8976645450851,13.81553503052,51.7131995756051,37.8046013548048,1
0.299999999999997,-775.553251460189,50.961966623501,93.2008937084896,37.9793641862095,13.8154298189104,51.7947940051199,37.8385310673681,1
0.399999999999999,-776.268020564733,51.0622884739339,93.4027218997551,38.0616091741502,13.8152825231056,51.8768916972558,37.8723445090711,1
0.5,-776.983798294622,51.1627022777752,93.6059003090975,38.1444043759573,13.8150931435543,51.9594975195115,37.9060412409181,1
0.600000000000001,-777.700582424515,51.2632080321318,93.8104410218404,38.2277547164,13.8148616808334,52.0426163972334,37.9396208243118,1
0.700000000000003,-778.418370716017,51.3638057334674,94.0163562670581,38.3116651788262,13.814588135648,52.1262533144742,37.9730828210653,1
0.799999999999997,-779.137160917687,51.4644953776032,94.2236584197224,38.3961408060369,13.8142725088314,52.2104133148683,38.0064267934142,1
0.899999999999999,-779.856950765051,51.5652769597177,94.4323600028879,38.4811867011768,13.813914801345,52.2951015025218,38.0396523040289,1
1,-780.577737980604,51.6661504743469,94.6424736899162,38.5668080286408,13.8135150142784,52.3803230429192,38.0727589160262,1
1.1,-781.299520273827,51.7671159153846,94.8540123067409,38.6530100149969,13.8130731488495,52.4660831638464,38.1057461929815,1
1.2,-782.022295341193,51.8681732760823,95.0669888341736,38.7397979499257,13.8125892064042,52.5523871563299,38.138613698941,1
1.3,-782.746060866178,51.9693225490495,95.2814164102516,38.8271771871775,13.8120631884168,52.6392403755943,38.1713609984333,1
1.4,-783.470814519273,52.0705637262541,95.4973083326287,38.9151531455462,13.8114950964895,52.7266482420357,38.2039876564821,1
1.5,-784.196553957991,52.1718967990222,95.7146780610099,39.0037313098615,13.8108849323529,52.8146162422145,38.2364932386175,1
1.6,-784.923276826887,52.2733217580387,95.9335392196307,39.0929172319995,13.8102326978657,52.9031499298653,38.2688773108882,1
1.7,-785.650980757558,52.3748385933473,96.153905599782,39.1827165319112,13.8095383950147,52.9922549269258,38.3011394398736,1
1.8,-786.379663368666,52.4764472943508,96.3757911623814,39.2731348986704,13.8088020259148,53.0819369245852,38.3332791926959,1
1.9,-787.109322265945,52.5781478498117,96.5992100405935,39.3641780915419,13.8080235928091,53.1722016843509,38.3652961370315,1
2,-787.839955042213,52.679940247852,96.8241765424969,39.4558519410675,13.8072030980689,53.2630550391364,38.3971898411234,1
2.1,-788.571559277389,52.7818244759538,97.0507051538028,39.5481623501746,13.8063405441936,53.3545028943682,38.4289598737932,1
2.2,-789.304132538503,52.8838005209598,97.2788105406232,39.6411152953039,13.8054359338106,53.4465512291145,38.4606058044524,1
2.3,-790.037672379713,52.985868369073,97.5085075522919,39.7347168275589,13.8044892696755,53.5392060972345,38.492127203115,1
2.4,-790.772176342317,53.088028005858,97.7398112242383,39.8289730738771,13.8035005546721,53.6324736285492,38.523523640409,1
2.5,-791.507641954768,53.1902794162405,97.9727367809152,39.923890238223,13.8024697918122,53.7263600300351,38.5547946875883,1
2.6,-792.244066732689,53.2926225845084,98.207299638783,40.0194746028041,13.8013969842355,53.8208715870396,38.5859399165444,1
2.7,-792.981448178891,53.3950574943115,98.443515409349,40.1157325293097,13.8002821352102,53.9160146645199,38.6169588998187,1
2.8,-793.719783783384,53.4975841286628,98.6813999022669,40.2126704601738,13.7991252481322,54.0117957083059,38.6478512106136,1
2.9,-794.459071023397,53.6002024699381,98.9209691284935,40.3102949198611,13.7979263265255,54.1082212463866,38.6786164228049,1
3,-795.19930736339,53.702912499877,99.162239303507,40.4086125161791,13.7966853740424,54.2052978902214,38.7092541109531,1
3.1,-795.940490255078,53.8057141995834,99.4052268505876,40.5076299416144,13.7954023944629,54.3030323360773,38.7397638503157,1
3.2,-796.682617137439,53.9086075495255,99.6499484041604,40.6073539746953,13.7940773916952,54.4014313663906,38.7701452168582,1
3.3,-797.425685436739,54.0115925295368,99.8964208132041,40.7077914813807,13.7927103697756,54.5005018511563,38.8003977872663,1
3.4,-798.169692566545,54.1146691188166,100.144661144725,40.8089494164756,13.7913013328683,54.6002507493439,38.8305211389573,1
3.5,-798.914635927748,54.2178372959303,100.394686687301,40.9108348250753,13.7898502852653,54.7006851103406,38.8605148500921,1
3.6,-799.660512908574,54.32109703881,100.646514954691,41.0134548440366,13.7883572313868,54.8018120754234,38.8903784995863,1
3.7,-800.40732088461,54.4244483247554,100.900163689518,41.1168167034785,13.786822175781,54.9036388792595,38.9201116671223,1
3.8,-801.155057218821,54.527891130434,101.155650867025,41.2209277283126,13.7852451231238,55.0061728514365,38.9497139331604,1
3.9,-801.903719261565,54.6314254318819,101.412994698904,41.3257953398033,13.7836260782193,55.1094214180227,38.9791848789508,1
4,-802.653304350622,54.7350512045046,101.672213637201,41.4314270571594,13.7819650459994,55.2133921031588,39.0085240865448,1
4.1,-803.403809811205,54.8387684230773,101.933326378299,41.5378304991568,13.7802620315238,55.3180925306806,39.0377311388062,1
4.2,-804.155232955986,54.9425770617457,102.19635186698,41.6450133857942,13.7785170399802,55.4235304257744,39.0668056194231,1
4.3,-804.907571085115,55.0464770940268,102.461309300568,41.7529835399815,13.7767300766842,55.5297136166657,39.095747112919,1
4.4,-805.660821486241,55.1504684928096,102.728218133159,41.8617488892625,13.7749011470791,55.6366500363415,39.1245552046646,1
4.5,-806.414981434535,55.2545512303554,102.99709807993,41.9713174675715,13.7730302567362,55.7443477243077,39.1532294808886,1
4.6,-807.170048192711,55.3587252782991,103.267969121539,42.081697417027,13.7711174113546,55.8528148283816,39.1817695286894,1
4.7,-807.926019011046,55.4629906076497,103.540851508613,42.1928969897599,13.7691626167611,55.962059606521,39.2101749360464,1
4.8,-808.682891127409,55.567347188791,103.815765766333,42.3049245497805,13.7671658789103,56.0720904286908,39.238445291831,1
4.9,-809.440661767274,55.6717949914823,104.092732699098,42.4177885748826,13.7651272038848,56.1829157787674,39.2665801858181,1
5,-810.199328143755,55.7763339848596,104.371773395307,42.5314976585874,13.7630465978945,56.294544256482,39.2945792086973,1
5.1,-810.958887457618,55.8809641374358,104.652909232213,42.6460605121268,13.7609240672775,56.4069845794043,39.3224419520838,1
5.2,-811.719336897314,55.985685417102,104.936161880902,42.7614859664677,13.7587596184993,56.520245584967,39.3501680085297,1
5.3,-812.480673638997,56.0904977911282,105.22155331136,42.8777829743791,13.7565532581531,56.6343362325322,39.3777569715351,1
5.4,-813.242894846553,56.1954012261642,105.509105797646,42.9949606125407,13.75430499296,56.7492656055007,39.4052084355592,1
5.5,-814.005997671623,56.3003956882403,105.798841923182,43.1130280836966,13.7520148297686,56.8650429134652,39.432521996031,1
5.6,-814.769979253625,56.4054811427683,106.090784586145,43.2319947188539,13.7496827755551,56.981677494409,39.4596972493606,1
5.7,-815.534836719788,56.5106575545424,106.384957004974,43.3518699795269,13.7473088374233,57.0991788169502,39.4867337929502,1
5.8,-816.300567185167,56.6159248877402,106.681382723999,43.4726634600294,13.7448930226046,57.217556482634,39.5136312252046,1
5.9,-817.06716775268,56.7212831059236,106.980085619178,43.5943848898148,13.7424353384581,57.336820228273,39.5403891455423,1
6,-817.834635513124,56.8267321720394,107.281089903967,43.7170441358665,13.7399357924703,57.4569799283368,39.5670071544065,1
6.1,-818.602967545212,56.9322720484208,107.584420135309,43.8406512051384,13.7373943922552,57.5780455973936,39.5934848532753,1
6.2,-819.372160915593,57.0379026967881,107.890101219751,43.9652162470484,13.7348111455544,57.7000273926029,39.6198218446731,1
6.3,-820.14221267888,57.1436240782496,108.198158419694,44.0907495560253,13.7321860602369,57.8229356162622,39.6460177321808,1
6.4,-820.913119877682,57.249436153303,108.508617359778,44.2172615741096,13.7295191442992,57.9467807184088,39.6720721204468,1
6.5,-821.68487954263,57.3553388818359,108.821504033403,44.3447628936117,13.7268104058651,58.0715732994768,39.6979846151972,1
6.6,-822.457488692403,57.4613322231271,109.136844809391,44.473264259827,13.7240598531859,58.197324113013,39.7237548232466,1
6.7,-823.230944333759,57.5674161358479,109.454666438799,44.6027765738106,13.7212674946404,58.324044068451,39.7493823525088,1
6.8,-824.005243461565,57.6735905780625,109.77499606187,44.7333108952119,13.7184333387344,58.4517442339463,39.7748668120068,1
6.9,-824.780383058825,57.7798555072299,110.097861215146,44.8648784451721,13.7155573941014,58.5804358392735,39.8002078118836,1
7,-825.556360096709,57.8862108802045,110.423289838736,44.997490609285,13.712639669502,58.7101302787869,39.8254049634123,1
7.1,-826.333171534584,57.9926566532369,110.751310283738,45.1311589406232,13.709680173824,58.8408391144471,39.8504578790068,1
7.2,-827.110814320045,58.0991927819761,111.081951319833,45.2658951628318,13.7066789160826,58.9725740789143,39.8753661722315,1
7.3,-827.889285388943,58.2058192214694,111.415242143044,45.4017111732903,13.7036359054201,59.1053470787104,39.9001294578121,1
7.4,-828.668581665418,58.3125359261644,111.75121238367,45.5386190463456,13.7005511511061,59.2391701974517,39.9247473516454,1
7.5,-829.448700061932,58.4193428499098,112.089892114398,45.6766310366172,13.6974246625374,59.3740556991545,39.9492194708097,1
7.6,-830.229637479295,58.5262399459567,112.431311858594,45.8157595823769,13.6942564492376,59.5100160316145,39.9735454335746,1
7.7,-831.011390806702,58.6332271669597,112.775502598785,45.9560173090047,13.6910465208577,59.6470638298624,39.9977248594112,1
7.8,-831.793956921762,58.7403044649783,113.122495785333,46.0974170325232,13.6877948871758,59.785211919699,40.0217573690022,1
7.9,-832.577332690533,58.847471791478,113.472323345306,46.2399717632122,13.6845015580969,59.9244733213091,40.0456425842515,1
8,-833.361514967551,58.9547290973314,113.825017691549,46.3836947093062,13.681166543653,60.0648612529591,40.0693801282943,1
8.1,-834.146500595868,59.0620763328197,114.180611731966,46.528599280776,13.6777898540031,60.2063891347791,40.0929696255067,1
8.2,-834.93228640708,59.1695134476337,114.539138879014,46.6746990931982,13.6743714994333,60.3490705926315,40.116410701516,1
8.3,-835.718869221364,59.2770403908756,114.90063305942,46.8220079717138,13.6709114903564,60.4929194620702,40.1397029832096,1
8.4,-836.50624584751,59.3846571110595,115.265128724118,46.9705399550781,13.6674098373123,60.6379497923903,40.1628460987456,1
8.5,-837.294413082958,59.4923635561135,115.632660858418,47.1203092998051,13.6638665509675,60.7841758507726,40.1858396775614,1
8.6,-838.083367713828,59.6001596733804,116.003264992417,47.27133048441,13.6602816421155,60.9316121265255,40.2086833503841,1
8.7,-838.87310651496,59.7080454096194,116.376977211654,47.4236182137489,13.6566551216767,61.0802733354255,40.2313767492395,1
8.8,-839.663626249943,59.8160207110074,116.753834168007,47.5771874234628,13.6529870006979,61.2301744241607,40.2539195074617,1
8.9,-840.454923671154,59.9240855231401,117.133873090861,47.732053284526,13.649277290353,61.381330574879,40.2763112597025,1
9,-841.246995519796,60.0322397910338,117.517131798532,47.8882312079019,13.6455260019423,61.5337572098442,40.2985516419408,1
9.1,-842.039838525926,60.1404834591264,117.903648709965,48.0457368493108,13.641733146893,61.6874699962037,40.3206402914915,1
9.2,-842.833449408499,60.2488164712791,118.293462856714,48.2045861141108,13.6378987367587,61.8424848508695,40.3425768470151,1
9.3,-843.627824875402,60.3572387707774,118.686613895208,48.3647951622972,13.6340227832196,61.9988179455168,40.3643609485269,1
9.4,-844.422961623487,60.4657503003331,119.083142119315,48.526380413621,13.6301052980827,62.1564857117038,40.3859922374056,1
9.5,-845.218856338612,60.5743510020853,119.483088473209,48.6893585528329,13.6261462932813,62.3155048461142,40.4074703564028,1
9.6,-846.015505695678,60.6830408176019,119.886494564548,48.8537465350533,13.6221457808752,62.4758923159285,40.4287949496519,1
9.7,-846.812906358664,60.7918196878812,120.293402677976,49.0195615912752,13.6181037730506,62.6376653643258,40.4499656626767,1
9.8,-847.611054980667,60.9006875533533,120.703855788958,49.1868212340002,13.6140202821202,62.8008415161204,40.4709821424008,1
9.9,-848.409948203939,61.0096443538816,121.11789757795,49.3555432630146,13.609895320523,62.9654385835376,40.4918440371557,1
10,-849.209582659925,61.1186900287644,121.535572444927,49.5257457713077,13.6057289008243,63.131474672132,40.5125509966903,1
10.1,-850.009954969303,61.2278245167361,121.956925524262,49.6974471511368,13.6015210357159,63.2989681868527,40.5331026721788,1
10.2,-850.81106174202,61.3370477559692,122.382002699986,49.8706661002443,13.5972717380155,63.4679378382599,40.5534987162299,1
10.3,-851.612899577333,61.4463596840751,122.810850621422,50.0454216282293,13.5929810206674,63.6384026488967,40.5737387828952,1
10.4,-852.41546506385,61.5557602381067,123.243516719215,50.2217330630799,13.5886488967417,63.8103819598216,40.5938225276775,1
10.5,-853.218754779566,61.6652493545589,123.680049221768,50.3996200578706,13.5842753794348,63.9838954373054,40.6137496075392,1
10.6,-854.022765291902,61.7748269693709,124.120497172095,50.5791025976287,13.5798604820693,64.158963079698,40.6335196809111,1
10.7,-854.827493157751,61.8844930179274,124.564910445096,50.7602010063764,13.5754042180937,64.3356052244701,40.6531324077001,1
10.8,-855.632934923513,61.9942474350602,125.013339765282,50.9429359543524,13.5709066010825,64.5138425554348,40.6725874492979,1
10.9,-856.439087125137,62.1040901550502,125.465836724954,51.1273284654186,13.5663676447363,64.6936961101548,40.6918844685888,1
11,-857.245946288162,62.2140211116284,125.922453802843,51.3133999246585,13.5617873628815,64.8751872875399,40.7110231299582,1
11.1,-858.053508927757,62.3240402379782,126.383244383244,51.5011720861718,13.5571657694704,65.0583378556422,40.7300030993001,1
11.2,-858.861771548765,62.4341474667364,126.848262775637,51.690667081072,13.5525028785813,65.2431699596533,40.7488240440258,1
11.3,-859.67073064574,62.5443427299952,127.317564234828,51.8819074256925,13.547798704418,65.4297061301106,40.7674856330709,1
11.4,-860.480382702993,62.6546259593039,127.791204981616,52.0749160300086,13.5430532613104,65.617969291319,40.785987536904,1
11.5,-861.290724194632,62.7649970856703,128.269242224001,52.2697162062805,13.5382665637139,65.8079827699944,40.8043294275338,1
11.6,-862.101751584604,62.8754560395627,128.75173417896,52.4663316779262,13.5334386262095,65.9997703041357,40.8225109785174,1
11.7,-862.913461326738,62.9860027509113,129.238740094795,52.6647865886291,13.528569463504,66.1933560521331,40.8405318649674,1
11.8,-863.725849864788,63.0966371491101,129.730320274084,52.8651055116894,13.5236590904298,66.3887646021192,40.8583917635597,1
11.9,-864.538913632473,63.2073591630186,130.226536097243,53.0673134596264,13.5187075219446,66.5860209815711,40.8760903525412,1
12,-865.352649053525,63.3181687209634,130.727450046722,53.271435894039,13.5137147731319,66.7851506671709,40.8936273117367,1
12.1,-866.167052541728,63.42906575074,131.233125731861,53.4774987357335,13.5086808592003,66.9861795949338,40.9110023225571,1
12.2,-866.982120500964,63.5400501796144,131.74362791442,53.685528375126,13.5036057954842,67.1891341706101,40.9282150680056,1
12.3,-867.797849325257,63.6511219343252,132.259022534798,53.8955516829302,13.4984895974429,67.394041280373,40.9452652326862,1
12.4,-868.614235398812,63.7622809410852,132.779376738986,54.1075960211366,13.4933322806613,67.6009283017979,40.9621525028096,1
12.5,-869.431275096068,63.8735271255827,133.304758906248,54.3216892542961,13.4881338608495,67.8098231151456,40.9788765662012,1
12.6,-870.248964781735,63.9848604129843,133.835238677581,54.5378597611142,13.4828943538428,68.020754114957,40.9954371123079,1
12.7,-871.067300810839,64.0962807279355,134.370886984955,54.7561364463692,13.4776137756016,68.2337502219709,41.0118338322047,1
12.8,-871.886279528773,64.2077879945636,134.911776081381,54.9765487531626,13.4722921422115,68.4488408953741,41.0280664186021,1
12.9,-872.705897271334,64.3193821364786,135.457979571812,55.1991266755134,13.4669294698832,68.6660561453965,41.0441345658525,1
13,-873.526150364776,64.4310630767756,136.009572444927,55.4239007713079,13.4615257749521,68.88542654626,41.0600379699573,1
13.1,-874.347035125847,64.5428307380364,136.566631105808,55.6509021756166,13.456081073879,69.1069832494957,41.0757763285732,1
